"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"42"	"darkslateblue"	TRUE	6.08e-07	119	264	15	0.057	0.126	"GO:0046496"	"BP"	1	"nicotinamide nucleotide metabolic process"	5	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000115919,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000163931,ENSG00000169299,ENSG00000170525,ENSG00000171314,ENSG00000198805"	6.59496927941524
"43"	"darkslateblue"	TRUE	5.41e-06	64	264	11	0.042	0.172	"GO:0019674"	"BP"	1	"NAD metabolic process"	6	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000115919,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000171314,ENSG00000198805"	7.49534455598349
"44"	"darkslateblue"	TRUE	1.49e-06	32	264	9	0.034	0.281	"GO:0006734"	"BP"	1	"NADH metabolic process"	7	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000171314"	8.13719844215589
"45"	"darkslateblue"	TRUE	1.79e-07	26	264	9	0.034	0.346	"GO:0006735"	"BP"	1	"NADH regeneration"	8	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000171314"	8.5302410302655
"46"	"darkslateblue"	TRUE	4.17e-05	238	264	18	0.068	0.076	"GO:0009165"	"BP"	1	"nucleotide biosynthetic process"	4	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000115919,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000170525,ENSG00000171314,ENSG00000198805"	5.60151946699447
"47"	"darkslateblue"	TRUE	0.00235	413	264	21	0.08	0.051	"GO:0019693"	"BP"	1	"ribose phosphate metabolic process"	2	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000163931,ENSG00000166855,ENSG00000167508,ENSG00000169299,ENSG00000170525,ENSG00000171314,ENSG00000178741"	5.15657980641195
"48"	"darkslateblue"	TRUE	0.02	399	264	19	0.072	0.048	"GO:0009259"	"BP"	1	"ribonucleotide metabolic process"	3	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000166855,ENSG00000167508,ENSG00000170525,ENSG00000171314,ENSG00000178741"	5.1993601470208
"49"	"darkslateblue"	TRUE	8.39e-07	85	264	13	0.049	0.153	"GO:0072525"	"BP"	1	"pyridine-containing compound biosynthetic process"	1	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000115919,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000170525,ENSG00000171314,ENSG00000198805"	8.32957033480334
"50"	"darkslateblue"	TRUE	5.27e-07	82	264	13	0.049	0.159	"GO:0019363"	"BP"	1	"pyridine nucleotide biosynthetic process"	2	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000115919,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000170525,ENSG00000171314,ENSG00000198805"	8.64802406592188
"51"	"darkslateblue"	TRUE	5.27e-07	82	264	13	0.049	0.159	"GO:0019359"	"BP"	1	"nicotinamide nucleotide biosynthetic process"	3	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000115919,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000170525,ENSG00000171314,ENSG00000198805"	8.69058368034067
"52"	"darkslateblue"	TRUE	3.27e-07	50	264	11	0.042	0.22	"GO:0009435"	"BP"	1	"NAD biosynthetic process"	4	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000115919,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000171314,ENSG00000198805"	8.83034562271583
"53"	"darkslateblue"	TRUE	0.0308	449	264	20	0.076	0.045	"GO:0072521"	"BP"	1	"purine-containing compound metabolic process"	1	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000166855,ENSG00000167508,ENSG00000170525,ENSG00000171314,ENSG00000178741,ENSG00000198805"	5.02925417799497
"54"	"darkslateblue"	TRUE	3.57e-05	209	264	17	0.064	0.081	"GO:0072522"	"BP"	1	"purine-containing compound biosynthetic process"	2	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000170525,ENSG00000171314,ENSG00000198805"	5.80992073657147
"55"	"darkslateblue"	TRUE	0.0108	418	264	20	0.076	0.048	"GO:0006163"	"BP"	1	"purine nucleotide metabolic process"	2	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000166855,ENSG00000167508,ENSG00000170525,ENSG00000171314,ENSG00000178741,ENSG00000198805"	5.19407611887419
"56"	"darkslateblue"	TRUE	0.0174	395	264	19	0.072	0.048	"GO:0009150"	"BP"	1	"purine ribonucleotide metabolic process"	3	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000166855,ENSG00000167508,ENSG00000170525,ENSG00000171314,ENSG00000178741"	5.2622223697377
"57"	"darkslateblue"	TRUE	0.0337	208	264	13	0.049	0.062	"GO:0046034"	"BP"	1	"ATP metabolic process"	4	"ENSG00000074800,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000149925,ENSG00000156515,ENSG00000159399,ENSG00000166855,ENSG00000170525,ENSG00000171314,ENSG00000178741"	6.19486611444846
"58"	"darkslateblue"	TRUE	8.47e-05	195	264	16	0.061	0.082	"GO:0006164"	"BP"	1	"purine nucleotide biosynthetic process"	3	"ENSG00000074800,ENSG00000099194,ENSG00000102144,ENSG00000109107,ENSG00000111640,ENSG00000111669,ENSG00000114268,ENSG00000123983,ENSG00000148926,ENSG00000149925,ENSG00000151726,ENSG00000152256,ENSG00000156515,ENSG00000159399,ENSG00000170525,ENSG00000171314"	5.92344456286846
