"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"11"	"thistle3"	TRUE	0.000722	292	180	15	0.083	0.051	"GO:0007015"	"BP"	6	"actin filament organization"	1	"ENSG00000015285,ENSG00000042493,ENSG00000072110,ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000131236,ENSG00000135596,ENSG00000136167,ENSG00000146904,ENSG00000159840,ENSG00000162704,ENSG00000163466,ENSG00000241553"	5.73250812622469
"12"	"thistle3"	TRUE	0.000484	141	180	11	0.061	0.078	"GO:0008154"	"BP"	6	"actin polymerization or depolymerization"	2	"ENSG00000015285,ENSG00000042493,ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000131236,ENSG00000135596,ENSG00000162704,ENSG00000163466,ENSG00000241553"	6.51287191722804
"13"	"thistle3"	TRUE	0.0451	112	180	8	0.044	0.071	"GO:0030041"	"BP"	6	"actin filament polymerization"	3	"ENSG00000042493,ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000162704,ENSG00000163466,ENSG00000241553"	6.73848156103744
"14"	"thistle3"	TRUE	0.0134	237	180	12	0.067	0.051	"GO:0032956"	"BP"	6	"regulation of actin cytoskeleton organization"	1	"ENSG00000015285,ENSG00000042493,ENSG00000101336,ENSG00000103490,ENSG00000111348,ENSG00000125753,ENSG00000130429,ENSG00000142185,ENSG00000146904,ENSG00000162704,ENSG00000163466,ENSG00000241553"	5.96529167280396
"15"	"thistle3"	TRUE	0.00584	114	180	9	0.05	0.079	"GO:0030832"	"BP"	6	"regulation of actin filament length"	2	"ENSG00000015285,ENSG00000042493,ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000162704,ENSG00000163466,ENSG00000241553"	6.59496927941524
"16"	"thistle3"	TRUE	0.0431	183	180	10	0.056	0.055	"GO:0110053"	"BP"	6	"regulation of actin filament organization"	2	"ENSG00000015285,ENSG00000042493,ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000146904,ENSG00000162704,ENSG00000163466,ENSG00000241553"	NA
"17"	"thistle3"	TRUE	0.00542	113	180	9	0.05	0.08	"GO:0008064"	"BP"	6	"regulation of actin polymerization or depolymerization"	3	"ENSG00000015285,ENSG00000042493,ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000162704,ENSG00000163466,ENSG00000241553"	6.6057220711915
"18"	"thistle3"	TRUE	0.0156	97	180	8	0.044	0.082	"GO:0030833"	"BP"	6	"regulation of actin filament polymerization"	1	"ENSG00000042493,ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000162704,ENSG00000163466,ENSG00000241553"	6.72621146844563
"19"	"thistle3"	TRUE	0.0124	67	180	7	0.039	0.104	"GO:0030838"	"BP"	6	"positive regulation of actin filament polymerization"	1	"ENSG00000101336,ENSG00000103490,ENSG00000125753,ENSG00000130429,ENSG00000162704,ENSG00000163466,ENSG00000241553"	7.25136691776644
"20"	"thistle3"	TRUE	0.0346	5256	180	80	0.444	0.015	"GO:0051179"	"BP"	5	"localization"	1	"ENSG00000000938,ENSG00000002919,ENSG00000011600,ENSG00000013364,ENSG00000014257,ENSG00000015285,ENSG00000021355,ENSG00000051523,ENSG00000064666,ENSG00000072110,ENSG00000075399,ENSG00000075624,ENSG00000076944,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000103723,ENSG00000104915,ENSG00000105329,ENSG00000105355,ENSG00000105639,ENSG00000106348,ENSG00000110719,ENSG00000111348,ENSG00000114738,ENSG00000115107,ENSG00000116688,ENSG00000122359,ENSG00000122694,ENSG00000123146,ENSG00000123810,ENSG00000124491,ENSG00000126262,ENSG00000127507,ENSG00000129450,ENSG00000129465,ENSG00000130429,ENSG00000131236,ENSG00000132589,ENSG00000136167,ENSG00000140678,ENSG00000141505,ENSG00000142185,ENSG00000145736,ENSG00000146094,ENSG00000146904,ENSG00000147416,ENSG00000149781,ENSG00000150337,ENSG00000151651,ENSG00000153310,ENSG00000158869,ENSG00000159720,ENSG00000160255,ENSG00000160469,ENSG00000160593,ENSG00000160685,ENSG00000160796,ENSG00000160883,ENSG00000161638,ENSG00000162704,ENSG00000163466,ENSG00000163959,ENSG00000166825,ENSG00000167207,ENSG00000167552,ENSG00000167613,ENSG00000173638,ENSG00000177105,ENSG00000184730,ENSG00000186818,ENSG00000188037,ENSG00000188603,ENSG00000196923,ENSG00000197548,ENSG00000198019,ENSG00000204577,ENSG00000217555,ENSG00000241553,ENSG00000271605"	2.22126595766034
"21"	"thistle3"	TRUE	0.00316	4108	180	70	0.389	0.017	"GO:0051234"	"BP"	5	"establishment of localization"	2	"ENSG00000000938,ENSG00000002919,ENSG00000011600,ENSG00000013364,ENSG00000014257,ENSG00000015285,ENSG00000021355,ENSG00000051523,ENSG00000064666,ENSG00000072110,ENSG00000075399,ENSG00000075624,ENSG00000076944,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000103723,ENSG00000104915,ENSG00000105329,ENSG00000105355,ENSG00000106348,ENSG00000110719,ENSG00000114738,ENSG00000115107,ENSG00000116688,ENSG00000122359,ENSG00000123146,ENSG00000124491,ENSG00000126262,ENSG00000127507,ENSG00000129450,ENSG00000130429,ENSG00000131236,ENSG00000136167,ENSG00000140678,ENSG00000141505,ENSG00000142185,ENSG00000145736,ENSG00000146094,ENSG00000147416,ENSG00000149781,ENSG00000150337,ENSG00000151651,ENSG00000153310,ENSG00000158869,ENSG00000159720,ENSG00000160255,ENSG00000160469,ENSG00000160685,ENSG00000160796,ENSG00000160883,ENSG00000162704,ENSG00000163466,ENSG00000163959,ENSG00000166825,ENSG00000167207,ENSG00000167552,ENSG00000167613,ENSG00000173638,ENSG00000177105,ENSG00000184730,ENSG00000188037,ENSG00000188603,ENSG00000196923,ENSG00000197548,ENSG00000198019,ENSG00000204577,ENSG00000217555,ENSG00000241553,ENSG00000271605"	2.4579648404211
"22"	"thistle3"	TRUE	0.00119	4007	180	70	0.389	0.017	"GO:0006810"	"BP"	5	"transport"	3	"ENSG00000000938,ENSG00000002919,ENSG00000011600,ENSG00000013364,ENSG00000014257,ENSG00000015285,ENSG00000021355,ENSG00000051523,ENSG00000064666,ENSG00000072110,ENSG00000075399,ENSG00000075624,ENSG00000076944,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000103723,ENSG00000104915,ENSG00000105329,ENSG00000105355,ENSG00000106348,ENSG00000110719,ENSG00000114738,ENSG00000115107,ENSG00000116688,ENSG00000122359,ENSG00000123146,ENSG00000124491,ENSG00000126262,ENSG00000127507,ENSG00000129450,ENSG00000130429,ENSG00000131236,ENSG00000136167,ENSG00000140678,ENSG00000141505,ENSG00000142185,ENSG00000145736,ENSG00000146094,ENSG00000147416,ENSG00000149781,ENSG00000150337,ENSG00000151651,ENSG00000153310,ENSG00000158869,ENSG00000159720,ENSG00000160255,ENSG00000160469,ENSG00000160685,ENSG00000160796,ENSG00000160883,ENSG00000162704,ENSG00000163466,ENSG00000163959,ENSG00000166825,ENSG00000167207,ENSG00000167552,ENSG00000167613,ENSG00000173638,ENSG00000177105,ENSG00000184730,ENSG00000188037,ENSG00000188603,ENSG00000196923,ENSG00000197548,ENSG00000198019,ENSG00000204577,ENSG00000217555,ENSG00000241553,ENSG00000271605"	2.48374481483514
"23"	"thistle3"	TRUE	1.56e-11	1749	180	55	0.306	0.031	"GO:0016192"	"BP"	5	"vesicle-mediated transport"	4	"ENSG00000000938,ENSG00000002919,ENSG00000011600,ENSG00000013364,ENSG00000014257,ENSG00000015285,ENSG00000021355,ENSG00000051523,ENSG00000064666,ENSG00000072110,ENSG00000075624,ENSG00000076944,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000103723,ENSG00000104915,ENSG00000105329,ENSG00000105355,ENSG00000106348,ENSG00000110719,ENSG00000114738,ENSG00000122359,ENSG00000123146,ENSG00000124491,ENSG00000127507,ENSG00000129450,ENSG00000130429,ENSG00000131236,ENSG00000140678,ENSG00000141505,ENSG00000142185,ENSG00000145736,ENSG00000146094,ENSG00000149781,ENSG00000150337,ENSG00000151651,ENSG00000153310,ENSG00000158869,ENSG00000160255,ENSG00000160796,ENSG00000160883,ENSG00000162704,ENSG00000163466,ENSG00000166825,ENSG00000167613,ENSG00000177105,ENSG00000184730,ENSG00000188603,ENSG00000196923,ENSG00000197548,ENSG00000198019,ENSG00000204577,ENSG00000241553,ENSG00000271605"	4.1056162016701
"24"	"thistle3"	TRUE	6.89e-05	636	180	24	0.133	0.038	"GO:0098657"	"BP"	5	"import into cell"	4	"ENSG00000000938,ENSG00000002919,ENSG00000015285,ENSG00000051523,ENSG00000075624,ENSG00000101336,ENSG00000103490,ENSG00000114738,ENSG00000115107,ENSG00000122359,ENSG00000130429,ENSG00000141505,ENSG00000142185,ENSG00000145736,ENSG00000150337,ENSG00000158869,ENSG00000160255,ENSG00000162704,ENSG00000163466,ENSG00000184730,ENSG00000188603,ENSG00000196923,ENSG00000198019,ENSG00000241553"	8.39209069178468
"25"	"thistle3"	TRUE	0.00018	569	180	22	0.122	0.039	"GO:0006897"	"BP"	5	"endocytosis"	5	"ENSG00000000938,ENSG00000002919,ENSG00000015285,ENSG00000051523,ENSG00000075624,ENSG00000101336,ENSG00000103490,ENSG00000114738,ENSG00000122359,ENSG00000130429,ENSG00000141505,ENSG00000145736,ENSG00000150337,ENSG00000158869,ENSG00000160255,ENSG00000162704,ENSG00000163466,ENSG00000184730,ENSG00000188603,ENSG00000196923,ENSG00000198019,ENSG00000241553"	5.12166354130572
"26"	"thistle3"	TRUE	0.00241	279	180	14	0.078	0.05	"GO:0006909"	"BP"	5	"phagocytosis"	6	"ENSG00000000938,ENSG00000015285,ENSG00000051523,ENSG00000075624,ENSG00000101336,ENSG00000103490,ENSG00000122359,ENSG00000130429,ENSG00000150337,ENSG00000158869,ENSG00000160255,ENSG00000162704,ENSG00000163466,ENSG00000241553"	6.27700181137461
"27"	"thistle3"	TRUE	1.99e-10	1228	180	44	0.244	0.036	"GO:0046903"	"BP"	5	"secretion"	4	"ENSG00000000938,ENSG00000011600,ENSG00000013364,ENSG00000014257,ENSG00000021355,ENSG00000051523,ENSG00000064666,ENSG00000072110,ENSG00000076944,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000105329,ENSG00000106348,ENSG00000110719,ENSG00000115107,ENSG00000123146,ENSG00000124491,ENSG00000126262,ENSG00000127507,ENSG00000129450,ENSG00000131236,ENSG00000140678,ENSG00000142185,ENSG00000146094,ENSG00000149781,ENSG00000151651,ENSG00000153310,ENSG00000158869,ENSG00000160255,ENSG00000160469,ENSG00000160685,ENSG00000160796,ENSG00000160883,ENSG00000162704,ENSG00000163959,ENSG00000166825,ENSG00000167207,ENSG00000167613,ENSG00000177105,ENSG00000197548,ENSG00000204577,ENSG00000217555,ENSG00000271605"	4.31674263025323
"28"	"thistle3"	TRUE	1.57e-10	1167	180	43	0.239	0.037	"GO:0032940"	"BP"	5	"secretion by cell"	5	"ENSG00000000938,ENSG00000011600,ENSG00000013364,ENSG00000014257,ENSG00000021355,ENSG00000051523,ENSG00000064666,ENSG00000072110,ENSG00000076944,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000105329,ENSG00000106348,ENSG00000110719,ENSG00000115107,ENSG00000123146,ENSG00000124491,ENSG00000126262,ENSG00000127507,ENSG00000129450,ENSG00000131236,ENSG00000140678,ENSG00000142185,ENSG00000146094,ENSG00000149781,ENSG00000151651,ENSG00000153310,ENSG00000158869,ENSG00000160255,ENSG00000160469,ENSG00000160685,ENSG00000160796,ENSG00000160883,ENSG00000162704,ENSG00000166825,ENSG00000167207,ENSG00000167613,ENSG00000177105,ENSG00000197548,ENSG00000204577,ENSG00000217555,ENSG00000271605"	4.45082211826007
"29"	"thistle3"	TRUE	5.46e-12	779	180	37	0.206	0.047	"GO:0006887"	"BP"	5	"exocytosis"	6	"ENSG00000000938,ENSG00000011600,ENSG00000013364,ENSG00000014257,ENSG00000021355,ENSG00000051523,ENSG00000064666,ENSG00000072110,ENSG00000076944,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000105329,ENSG00000106348,ENSG00000110719,ENSG00000123146,ENSG00000124491,ENSG00000127507,ENSG00000129450,ENSG00000131236,ENSG00000140678,ENSG00000142185,ENSG00000146094,ENSG00000149781,ENSG00000151651,ENSG00000153310,ENSG00000158869,ENSG00000160255,ENSG00000160796,ENSG00000160883,ENSG00000162704,ENSG00000166825,ENSG00000167613,ENSG00000177105,ENSG00000197548,ENSG00000204577,ENSG00000271605"	5.48571859254207
