"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"11"	"plum2"	TRUE	2.2e-05	1577	97	28	0.289	0.018	"GO:0009605"	"BP"	1	"response to external stimulus"	2	"ENSG00000007908,ENSG00000008438,ENSG00000081041,ENSG00000099985,ENSG00000103313,ENSG00000108691,ENSG00000111913,ENSG00000116679,ENSG00000117115,ENSG00000118520,ENSG00000122861,ENSG00000124102,ENSG00000126262,ENSG00000126759,ENSG00000128383,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000155090,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163464,ENSG00000173334,ENSG00000173535,ENSG00000180871,ENSG00000197769,ENSG00000232810"	3.41780711207777
"12"	"plum2"	TRUE	0.00955	3175	97	36	0.371	0.011	"GO:0042221"	"BP"	1	"response to chemical"	2	"ENSG00000007908,ENSG00000081041,ENSG00000099985,ENSG00000103313,ENSG00000103569,ENSG00000108691,ENSG00000111913,ENSG00000113368,ENSG00000115604,ENSG00000115607,ENSG00000117115,ENSG00000118520,ENSG00000119535,ENSG00000122861,ENSG00000126262,ENSG00000128383,ENSG00000136689,ENSG00000136997,ENSG00000138135,ENSG00000143384,ENSG00000143546,ENSG00000151651,ENSG00000155090,ENSG00000158517,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163464,ENSG00000163993,ENSG00000173334,ENSG00000173535,ENSG00000174010,ENSG00000180871,ENSG00000184557,ENSG00000185338,ENSG00000232810"	2.52151884905466
"13"	"plum2"	TRUE	0.0139	2413	97	30	0.309	0.012	"GO:0070887"	"BP"	1	"cellular response to chemical stimulus"	3	"ENSG00000081041,ENSG00000099985,ENSG00000103569,ENSG00000108691,ENSG00000111913,ENSG00000113368,ENSG00000115604,ENSG00000115607,ENSG00000117115,ENSG00000118520,ENSG00000119535,ENSG00000126262,ENSG00000128383,ENSG00000136689,ENSG00000136997,ENSG00000138135,ENSG00000143384,ENSG00000143546,ENSG00000151651,ENSG00000155090,ENSG00000158517,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000173334,ENSG00000174010,ENSG00000180871,ENSG00000184557,ENSG00000185338,ENSG00000232810"	3.10235845936282
"14"	"plum2"	TRUE	2.84e-06	3060	97	42	0.433	0.014	"GO:0006950"	"BP"	1	"response to stress"	2	"ENSG00000007908,ENSG00000008438,ENSG00000008516,ENSG00000076662,ENSG00000081041,ENSG00000099985,ENSG00000101307,ENSG00000103313,ENSG00000103569,ENSG00000108691,ENSG00000115607,ENSG00000117090,ENSG00000118520,ENSG00000119535,ENSG00000122861,ENSG00000123405,ENSG00000124731,ENSG00000126262,ENSG00000126759,ENSG00000128383,ENSG00000136689,ENSG00000136997,ENSG00000140379,ENSG00000143384,ENSG00000143546,ENSG00000151651,ENSG00000155090,ENSG00000158517,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163563,ENSG00000166523,ENSG00000173334,ENSG00000173535,ENSG00000173559,ENSG00000174010,ENSG00000180871,ENSG00000184557,ENSG00000185338,ENSG00000197769,ENSG00000232810"	2.58356079259842
"15"	"plum2"	TRUE	6.09e-09	1280	97	30	0.309	0.023	"GO:0006952"	"BP"	1	"defense response"	3	"ENSG00000007908,ENSG00000008438,ENSG00000008516,ENSG00000076662,ENSG00000081041,ENSG00000099985,ENSG00000101307,ENSG00000103313,ENSG00000108691,ENSG00000115607,ENSG00000118520,ENSG00000119535,ENSG00000124731,ENSG00000126262,ENSG00000126759,ENSG00000128383,ENSG00000136689,ENSG00000143546,ENSG00000151651,ENSG00000158517,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163563,ENSG00000166523,ENSG00000173535,ENSG00000180871,ENSG00000184557,ENSG00000185338,ENSG00000232810"	3.48633813025068
"16"	"plum2"	TRUE	1.03e-06	534	97	18	0.186	0.034	"GO:0006954"	"BP"	1	"inflammatory response"	4	"ENSG00000007908,ENSG00000008516,ENSG00000081041,ENSG00000099985,ENSG00000103313,ENSG00000108691,ENSG00000115607,ENSG00000126262,ENSG00000126759,ENSG00000136689,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000173535,ENSG00000180871,ENSG00000232810"	5.15277992850217
"17"	"plum2"	TRUE	0.0386	3230	97	35	0.361	0.011	"GO:0048583"	"BP"	1	"regulation of response to stimulus"	2	"ENSG00000007908,ENSG00000076662,ENSG00000081041,ENSG00000099985,ENSG00000103313,ENSG00000108691,ENSG00000111913,ENSG00000115604,ENSG00000117090,ENSG00000117115,ENSG00000118520,ENSG00000122861,ENSG00000124731,ENSG00000126262,ENSG00000126759,ENSG00000127084,ENSG00000136689,ENSG00000136997,ENSG00000137642,ENSG00000143384,ENSG00000143546,ENSG00000151651,ENSG00000158517,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163563,ENSG00000166523,ENSG00000173334,ENSG00000174010,ENSG00000182885,ENSG00000184557,ENSG00000185338,ENSG00000188404,ENSG00000232810"	2.73497161221734
"18"	"plum2"	TRUE	7.18e-05	621	97	17	0.175	0.027	"GO:0032101"	"BP"	1	"regulation of response to external stimulus"	3	"ENSG00000007908,ENSG00000081041,ENSG00000099985,ENSG00000103313,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000118520,ENSG00000122861,ENSG00000126262,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000173334,ENSG00000232810"	4.82210375954714
"19"	"plum2"	TRUE	0.000719	223	97	10	0.103	0.045	"GO:0032103"	"BP"	1	"positive regulation of response to external stimulus"	4	"ENSG00000081041,ENSG00000099985,ENSG00000111913,ENSG00000118520,ENSG00000126262,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000232810"	5.97675311632297
"20"	"plum2"	TRUE	0.00171	1162	97	21	0.216	0.018	"GO:0080134"	"BP"	1	"regulation of response to stress"	3	"ENSG00000007908,ENSG00000076662,ENSG00000099985,ENSG00000103313,ENSG00000117090,ENSG00000118520,ENSG00000122861,ENSG00000126262,ENSG00000126759,ENSG00000136997,ENSG00000143384,ENSG00000143546,ENSG00000151651,ENSG00000158517,ENSG00000163220,ENSG00000163221,ENSG00000166523,ENSG00000174010,ENSG00000184557,ENSG00000185338,ENSG00000232810"	3.85499214276422
"21"	"plum2"	TRUE	0.00168	603	97	15	0.155	0.025	"GO:0031347"	"BP"	1	"regulation of defense response"	4	"ENSG00000007908,ENSG00000076662,ENSG00000099985,ENSG00000103313,ENSG00000118520,ENSG00000126262,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000166523,ENSG00000184557,ENSG00000185338,ENSG00000232810"	4.27752191709995
"22"	"plum2"	TRUE	0.0327	342	97	10	0.103	0.029	"GO:0031349"	"BP"	1	"positive regulation of defense response"	5	"ENSG00000076662,ENSG00000099985,ENSG00000118520,ENSG00000126262,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000166523,ENSG00000232810"	4.56837021910978
"23"	"plum2"	TRUE	0.0124	306	97	10	0.103	0.033	"GO:0050727"	"BP"	1	"regulation of inflammatory response"	5	"ENSG00000007908,ENSG00000099985,ENSG00000103313,ENSG00000126262,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000232810"	6.09923014868263
"24"	"plum2"	TRUE	0.00113	90	97	7	0.072	0.078	"GO:0050729"	"BP"	1	"positive regulation of inflammatory response"	6	"ENSG00000099985,ENSG00000126262,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000232810"	7.16263880215776
"25"	"plum2"	TRUE	0.00884	21	97	4	0.041	0.19	"GO:0002675"	"BP"	1	"positive regulation of acute inflammatory response"	7	"ENSG00000099985,ENSG00000126262,ENSG00000151651,ENSG00000232810"	8.45878206628335
"26"	"plum2"	TRUE	0.00523	661	97	15	0.155	0.023	"GO:0009607"	"BP"	1	"response to biotic stimulus"	2	"ENSG00000007908,ENSG00000008438,ENSG00000081041,ENSG00000108691,ENSG00000116679,ENSG00000118520,ENSG00000124102,ENSG00000126759,ENSG00000128383,ENSG00000143546,ENSG00000163220,ENSG00000163221,ENSG00000173334,ENSG00000173535,ENSG00000232810"	4.62341669974659
"27"	"plum2"	TRUE	0.00307	633	97	15	0.155	0.024	"GO:0043207"	"BP"	1	"response to external biotic stimulus"	3	"ENSG00000007908,ENSG00000008438,ENSG00000081041,ENSG00000108691,ENSG00000116679,ENSG00000118520,ENSG00000124102,ENSG00000126759,ENSG00000128383,ENSG00000143546,ENSG00000163220,ENSG00000163221,ENSG00000173334,ENSG00000173535,ENSG00000232810"	4.66058442120898
"28"	"plum2"	TRUE	0.00307	633	97	15	0.155	0.024	"GO:0051707"	"BP"	1	"response to other organism"	4	"ENSG00000007908,ENSG00000008438,ENSG00000081041,ENSG00000108691,ENSG00000116679,ENSG00000118520,ENSG00000124102,ENSG00000126759,ENSG00000128383,ENSG00000143546,ENSG00000163220,ENSG00000163221,ENSG00000173334,ENSG00000173535,ENSG00000232810"	4.66058442120898
"29"	"plum2"	TRUE	0.013	23	97	4	0.041	0.174	"GO:0009620"	"BP"	1	"response to fungus"	5	"ENSG00000118520,ENSG00000143546,ENSG00000163220,ENSG00000163221"	7.71520403209651
"30"	"plum2"	TRUE	0.00719	20	97	4	0.041	0.2	"GO:0050832"	"BP"	1	"defense response to fungus"	6	"ENSG00000118520,ENSG00000143546,ENSG00000163220,ENSG00000163221"	8.18849173654344
"31"	"plum2"	TRUE	0.0236	404	97	11	0.113	0.027	"GO:0009617"	"BP"	1	"response to bacterium"	5	"ENSG00000007908,ENSG00000008438,ENSG00000081041,ENSG00000108691,ENSG00000126759,ENSG00000143546,ENSG00000163220,ENSG00000163221,ENSG00000173334,ENSG00000173535,ENSG00000232810"	5.28216605070503
"32"	"plum2"	TRUE	0.00163	1262	97	22	0.227	0.017	"GO:0051674"	"BP"	1	"localization of cell"	1	"ENSG00000007908,ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000122861,ENSG00000124731,ENSG00000126262,ENSG00000137642,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163993,ENSG00000173334,ENSG00000180871,ENSG00000182885,ENSG00000188404,ENSG00000198576,ENSG00000232810"	4.20194731060853
"33"	"plum2"	TRUE	1.34e-15	2441	97	50	0.515	0.02	"GO:0002376"	"BP"	1	"immune system process"	1	"ENSG00000007908,ENSG00000008438,ENSG00000008516,ENSG00000076662,ENSG00000077984,ENSG00000081041,ENSG00000101307,ENSG00000103313,ENSG00000103569,ENSG00000108691,ENSG00000111913,ENSG00000115604,ENSG00000115607,ENSG00000117090,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000123405,ENSG00000124102,ENSG00000124731,ENSG00000125910,ENSG00000126262,ENSG00000126759,ENSG00000128383,ENSG00000136689,ENSG00000136997,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000158517,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000166523,ENSG00000171236,ENSG00000173535,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000184557,ENSG00000185338,ENSG00000186431,ENSG00000188404,ENSG00000232810,ENSG00000257335"	2.79342981270393
"34"	"plum2"	TRUE	2.89e-10	1054	97	29	0.299	0.028	"GO:0002252"	"BP"	1	"immune effector process"	2	"ENSG00000008438,ENSG00000008516,ENSG00000101307,ENSG00000115604,ENSG00000117090,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000126262,ENSG00000126759,ENSG00000128383,ENSG00000143546,ENSG00000151651,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000171236,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000186431,ENSG00000188404,ENSG00000232810,ENSG00000257335"	4.69437938580291
"35"	"plum2"	TRUE	2.81e-10	748	97	25	0.258	0.033	"GO:0002443"	"BP"	1	"leukocyte mediated immunity"	3	"ENSG00000008438,ENSG00000008516,ENSG00000101307,ENSG00000115604,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000171236,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000186431,ENSG00000188404,ENSG00000257335"	5.8296258076508
"36"	"plum2"	TRUE	6.94e-13	517	97	24	0.247	0.046	"GO:0002444"	"BP"	1	"myeloid leukocyte mediated immunity"	4	"ENSG00000008438,ENSG00000008516,ENSG00000101307,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000171236,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000186431,ENSG00000188404,ENSG00000257335"	7.38342663977951
"37"	"plum2"	TRUE	2.38e-13	493	97	24	0.247	0.049	"GO:0002446"	"BP"	1	"neutrophil mediated immunity"	5	"ENSG00000008438,ENSG00000008516,ENSG00000101307,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000171236,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000186431,ENSG00000188404,ENSG00000257335"	8.49387338609462
"38"	"plum2"	TRUE	9.47e-17	1801	97	45	0.464	0.025	"GO:0006955"	"BP"	1	"immune response"	2	"ENSG00000008438,ENSG00000008516,ENSG00000076662,ENSG00000077984,ENSG00000081041,ENSG00000101307,ENSG00000103313,ENSG00000103569,ENSG00000108691,ENSG00000115604,ENSG00000115607,ENSG00000117090,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000124102,ENSG00000124731,ENSG00000125910,ENSG00000126262,ENSG00000126759,ENSG00000128383,ENSG00000136689,ENSG00000143546,ENSG00000151651,ENSG00000158517,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000166523,ENSG00000171236,ENSG00000173535,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000184557,ENSG00000185338,ENSG00000186431,ENSG00000188404,ENSG00000232810,ENSG00000257335"	3.39074573133391
"39"	"plum2"	TRUE	8.35e-05	708	97	18	0.186	0.025	"GO:0045087"	"BP"	1	"innate immune response"	3	"ENSG00000008438,ENSG00000076662,ENSG00000101307,ENSG00000103313,ENSG00000108691,ENSG00000118520,ENSG00000124731,ENSG00000126262,ENSG00000126759,ENSG00000128383,ENSG00000143546,ENSG00000151651,ENSG00000158517,ENSG00000163220,ENSG00000163221,ENSG00000166523,ENSG00000184557,ENSG00000185338"	3.99168559335939
"40"	"plum2"	TRUE	0.00385	1438	97	23	0.237	0.016	"GO:0040011"	"BP"	1	"locomotion"	1	"ENSG00000007908,ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000122861,ENSG00000124731,ENSG00000126262,ENSG00000137642,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163464,ENSG00000163993,ENSG00000173334,ENSG00000180871,ENSG00000182885,ENSG00000188404,ENSG00000198576,ENSG00000232810"	3.79827504789951
"41"	"plum2"	TRUE	0.000211	440	97	14	0.144	0.032	"GO:0042330"	"BP"	1	"taxis"	2	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000122861,ENSG00000126262,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163464,ENSG00000180871"	4.62939132543547
"42"	"plum2"	TRUE	0.000211	440	97	14	0.144	0.032	"GO:0006935"	"BP"	1	"chemotaxis"	3	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000122861,ENSG00000126262,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163421,ENSG00000163464,ENSG00000180871"	4.62939132543547
"43"	"plum2"	TRUE	0.00163	1262	97	22	0.227	0.017	"GO:0048870"	"BP"	1	"cell motility"	2	"ENSG00000007908,ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000122861,ENSG00000124731,ENSG00000126262,ENSG00000137642,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163993,ENSG00000173334,ENSG00000180871,ENSG00000182885,ENSG00000188404,ENSG00000198576,ENSG00000232810"	4.20243594975825
"44"	"plum2"	TRUE	0.00035	1153	97	22	0.227	0.019	"GO:0016477"	"BP"	1	"cell migration"	3	"ENSG00000007908,ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000122861,ENSG00000124731,ENSG00000126262,ENSG00000137642,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163993,ENSG00000173334,ENSG00000180871,ENSG00000182885,ENSG00000188404,ENSG00000198576,ENSG00000232810"	4.27699518545754
"45"	"plum2"	TRUE	6.18e-07	390	97	16	0.165	0.041	"GO:0050900"	"BP"	1	"leukocyte migration"	4	"ENSG00000007908,ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000124731,ENSG00000126262,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000180871,ENSG00000188404,ENSG00000232810"	5.4408834972721
"46"	"plum2"	TRUE	0.00227	144	97	8	0.082	0.056	"GO:0097529"	"BP"	1	"myeloid leukocyte migration"	5	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000180871"	6.32074636033746
"47"	"plum2"	TRUE	9.1e-05	95	97	8	0.082	0.084	"GO:0097530"	"BP"	1	"granulocyte migration"	6	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000180871"	6.86323326600992
"48"	"plum2"	TRUE	2.83e-05	82	97	8	0.082	0.098	"GO:1990266"	"BP"	1	"neutrophil migration"	7	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000180871"	7.23095804613523
"49"	"plum2"	TRUE	0.000191	42	97	6	0.062	0.143	"GO:0045123"	"BP"	1	"cellular extravasation"	5	"ENSG00000007908,ENSG00000108691,ENSG00000111913,ENSG00000151651,ENSG00000188404,ENSG00000232810"	7.91405489084168
"50"	"plum2"	TRUE	1.72e-07	7	97	5	0.052	0.714	"GO:0002523"	"BP"	1	"leukocyte migration involved in inflammatory response"	5	"ENSG00000007908,ENSG00000126262,ENSG00000143546,ENSG00000151651,ENSG00000163220"	9.52349280327578
"51"	"plum2"	TRUE	7.57e-06	228	97	12	0.124	0.053	"GO:0060326"	"BP"	1	"cell chemotaxis"	4	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000126262,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000180871"	5.74157848319465
"52"	"plum2"	TRUE	1.71e-07	164	97	12	0.124	0.073	"GO:0030595"	"BP"	1	"leukocyte chemotaxis"	5	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000117115,ENSG00000126262,ENSG00000138135,ENSG00000143546,ENSG00000151651,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000180871"	5.98543623889643
"53"	"plum2"	TRUE	0.000895	87	97	7	0.072	0.08	"GO:0071621"	"BP"	1	"granulocyte chemotaxis"	6	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000143546,ENSG00000163220,ENSG00000163221,ENSG00000180871"	6.97404763235021
"54"	"plum2"	TRUE	0.000352	76	97	7	0.072	0.092	"GO:0030593"	"BP"	1	"neutrophil chemotaxis"	7	"ENSG00000081041,ENSG00000108691,ENSG00000111913,ENSG00000143546,ENSG00000163220,ENSG00000163221,ENSG00000180871"	7.33744152653768
"55"	"plum2"	TRUE	1.31e-08	1140	97	28	0.289	0.025	"GO:0001775"	"BP"	1	"cell activation"	1	"ENSG00000008438,ENSG00000008516,ENSG00000101307,ENSG00000108691,ENSG00000111913,ENSG00000117090,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000171236,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000185338,ENSG00000186431,ENSG00000188404,ENSG00000257335"	4.36846860655422
"56"	"plum2"	TRUE	7.24e-10	1011	97	28	0.289	0.028	"GO:0045321"	"BP"	1	"leukocyte activation"	2	"ENSG00000008438,ENSG00000008516,ENSG00000101307,ENSG00000108691,ENSG00000111913,ENSG00000117090,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000171236,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000185338,ENSG00000186431,ENSG00000188404,ENSG00000257335"	4.59045875520308
"57"	"plum2"	TRUE	6.4e-13	573	97	25	0.258	0.044	"GO:0002274"	"BP"	1	"myeloid leukocyte activation"	3	"ENSG00000008438,ENSG00000008516,ENSG00000101307,ENSG00000117090,ENSG00000117115,ENSG00000118308,ENSG00000118520,ENSG00000122861,ENSG00000126759,ENSG00000143546,ENSG00000151651,ENSG00000158825,ENSG00000162747,ENSG00000163220,ENSG00000163221,ENSG00000163464,ENSG00000163563,ENSG00000163993,ENSG00000171236,ENSG00000180871,ENSG00000182885,ENSG00000183019,ENSG00000186431,ENSG00000188404,ENSG00000257335"	6.58433088121018
